volume_nm3,volume_voxels,aspect_ratio,sphericity,equiv_diameter_nm,nearest_neighbor_nm
3.037500000000000000e+07,1.125000000000000000e+03,1.444444444444444420e+00,2.072089264402166009e-04,3.871143062226447000e+02,4.948640954702955241e+02
5.651640000000000000e+08,2.093200000000000000e+04,1.370370370370370461e+00,1.454947283491492271e-03,1.025790381799525221e+03,7.888278236003928896e+02
7.058340000000000000e+08,2.614200000000000000e+04,1.592592592592592560e+00,1.687327167019248009e-03,1.104675318359820267e+03,7.272336536779524749e+02
2.481570000000000000e+08,9.191000000000000000e+03,1.300000000000000044e+00,8.405210683122277260e-04,7.796672690828521581e+02,6.396565904791330013e+02
6.985440000000000000e+08,2.587200000000000000e+04,1.679999999999999938e+00,1.675689010880887508e-03,1.100859044328830805e+03,7.524566889093539430e+02
4.743900000000000000e+07,1.757000000000000000e+03,6.500000000000000000e+00,2.789253194350749254e-04,4.491371385533008151e+02,4.076781172678249163e+02
3.479220000000000000e+08,1.288600000000000000e+04,1.260869565217391353e+00,1.052896026521921158e-03,8.726252115220019050e+02,7.118596990643017079e+02
2.545560000000000000e+08,9.428000000000000000e+03,1.368421052631578982e+00,8.549088379368185997e-04,7.863120030734843340e+02,6.678134623739629205e+02
1.801980000000000000e+08,6.674000000000000000e+03,1.294117647058823595e+00,6.790434708818793297e-04,7.007833605915328690e+02,6.551787656921501366e+02
1.599210000000000000e+08,5.923000000000000000e+03,1.687500000000000000e+00,6.270967423915863037e-04,6.734452460226970061e+02,3.867282979044911713e+02
2.100600000000000000e+07,7.780000000000000000e+02,8.000000000000000000e+00,1.620415860088542104e-04,3.423325903295557282e+02,4.894660767077409673e+02
1.418850000000000000e+08,5.255000000000000000e+03,1.375000000000000000e+00,5.790133145637810230e-04,6.471117526261645025e+02,3.763527989494075428e+02
2.184300000000000000e+08,8.090000000000000000e+03,1.647058823529411686e+00,7.719795103184878826e-04,7.472017628146902553e+02,5.804967267867175451e+02
4.272480000000000000e+08,1.582400000000000000e+04,1.636363636363636465e+00,1.207399298436939716e-03,9.344594752086554763e+02,6.680675527139418364e+02
1.930500000000000000e+07,7.150000000000000000e+02,6.666666666666666963e+00,1.531713205622509122e-04,3.328309678393063678e+02,5.673027966697128477e+02
1.036800000000000000e+08,3.840000000000000000e+03,1.909090909090909172e+00,4.697436233982443810e-04,5.828616151212671639e+02,5.772024341061242012e+02
2.619000000000000000e+06,9.700000000000000000e+01,9.000000000000000000e+00,4.044094021082855761e-05,1.710194972409928482e+02,3.837137886466662167e+02
1.054080000000000000e+08,3.904000000000000000e+03,1.538461538461538547e+00,4.749486397486180067e-04,5.860819103907690533e+02,4.820644710323148843e+02
1.117260000000000000e+08,4.138000000000000000e+03,1.399999999999999911e+00,4.937423509545624256e-04,5.975650783151764927e+02,4.113983207832554854e+02
4.330800000000000000e+07,1.604000000000000000e+03,2.625000000000000000e+00,2.624881162773817778e-04,4.357022826994796105e+02,5.813991690255909361e+02
2.956500000000000000e+07,1.095000000000000000e+03,7.666666666666666963e+00,2.035086363321170211e-04,3.836422420033749177e+02,2.580447848437875109e+02
2.370600000000000000e+08,8.780000000000000000e+03,1.250000000000000000e+00,8.152730879373848438e-04,7.678679705312404167e+02,6.620077445840391874e+02
1.507140000000000000e+08,5.582000000000000000e+03,2.000000000000000000e+00,6.027908530086278915e-04,6.602650734439965845e+02,5.180432087763366553e+02
2.072790000000000000e+08,7.677000000000000000e+03,1.315789473684210620e+00,7.454773876816034317e-04,7.342639858718827099e+02,6.382846058400174343e+02
2.768580000000000000e+08,1.025400000000000000e+04,1.631578947368421018e+00,9.041398880071938038e-04,8.086355277235293215e+02,6.714481889339363079e+02
2.186190000000000000e+08,8.097000000000000000e+03,1.199999999999999956e+00,7.724247989244759083e-04,7.474172100540346264e+02,6.271869215874680776e+02
1.124280000000000000e+08,4.164000000000000000e+03,1.125000000000000000e+00,4.958084318786859512e-04,5.988140121764694186e+02,6.174381841582987818e+02
1.611900000000000000e+08,5.970000000000000000e+03,1.294117647058823595e+00,6.304098642431199551e-04,6.752218554313384402e+02,5.772024341061242012e+02
1.575180000000000000e+08,5.834000000000000000e+03,1.625000000000000000e+00,6.207990809343755245e-04,6.700551078986355833e+02,3.971156901198430091e+02
1.772280000000000000e+08,6.564000000000000000e+03,1.105263157894736947e+00,6.715615163557231426e-04,6.969119392169122875e+02,6.370328854248335801e+02
5.383260000000000000e+08,1.993800000000000000e+04,2.526315789473684070e+00,1.408513984642922878e-03,1.009289087915592518e+03,7.841538803818830274e+02
2.619540000000000000e+08,9.702000000000000000e+03,1.473684210526315708e+00,8.713934221304953098e-04,7.938567418261401372e+02,5.080791160467029499e+02
9.306360000000000000e+08,3.446800000000000000e+04,2.631578947368421240e+00,2.028854098170995712e-03,1.211324241850783210e+03,6.768301860195639392e+02
5.445900000000000000e+07,2.017000000000000000e+03,1.500000000000000000e+00,3.058046277146786451e-04,4.702805455753910451e+02,4.746004212715602080e+02
1.263330000000000000e+08,4.679000000000000000e+03,1.266666666666666607e+00,5.358897615224123001e-04,6.225478376875739741e+02,5.896506295906248170e+02
3.227310000000000000e+08,1.195300000000000000e+04,1.578947368421052655e+00,1.001439522951841354e-03,8.510348674672997049e+02,6.692062381181615365e+02
9.423000000000000000e+07,3.490000000000000000e+03,2.200000000000000178e+00,4.407480300869792700e-04,5.645861102775180598e+02,5.813991690255909361e+02
1.017900000000000000e+07,3.770000000000000000e+02,4.666666666666666963e+00,9.996953303925693035e-05,2.688863963335682001e+02,3.837137886466662167e+02
4.030830000000000000e+08,1.492900000000000000e+04,2.277777777777777679e+00,1.161432359367609024e-03,9.164989110701629897e+02,6.711178949899156123e+02
2.773170000000000000e+08,1.027100000000000000e+04,1.722222222222222321e+00,9.051389642991125584e-04,8.090821571385943116e+02,6.976894536923095984e+02
2.871180000000000000e+08,1.063400000000000000e+04,1.555555555555555580e+00,9.263416868634521961e-04,8.185036101374918189e+02,6.327011335138166714e+02
1.764450000000000000e+08,6.535000000000000000e+03,1.277777777777777679e+00,6.695820484310388565e-04,6.958840962851799077e+02,6.219213102823247254e+02
1.943460000000000000e+08,7.198000000000000000e+03,1.411764705882353033e+00,7.141366368159651756e-04,7.186636211845993785e+02,5.529787581723702488e+02
4.368600000000000000e+07,1.618000000000000000e+03,2.000000000000000000e+00,2.640132734086364508e-04,4.369662416988153950e+02,2.580447848437875109e+02
1.004130000000000000e+08,3.719000000000000000e+03,2.799999999999999822e+00,4.598231753334403038e-04,5.766740914552366348e+02,4.361437886960164292e+02
9.666000000000000000e+07,3.580000000000000000e+03,1.615384615384615419e+00,4.482931399252265692e-04,5.693981557596713401e+02,5.211762563340578254e+02
1.509030000000000000e+08,5.589000000000000000e+03,1.625000000000000000e+00,6.032946985214948654e-04,6.605409557368359401e+02,6.471974364306666985e+02
2.017710000000000000e+08,7.473000000000000000e+03,1.411764705882353033e+00,7.322118035517632961e-04,7.277016752246437363e+02,6.617429838581762169e+02
1.300590000000000000e+08,4.817000000000000000e+03,1.928571428571428603e+00,5.463754641823470592e-04,6.286090020156053697e+02,4.199475137921690475e+02
2.905200000000000000e+08,1.076000000000000000e+04,1.588235294117646967e+00,9.336446528322994709e-04,8.217236837264169935e+02,6.510644311089820349e+02
2.412450000000000000e+08,8.935000000000000000e+03,1.529411764705882248e+00,8.248401572927832603e-04,7.723602235301905239e+02,6.703209080744286439e+02
1.621080000000000000e+08,6.004000000000000000e+03,1.294117647058823595e+00,6.328010931611061096e-04,6.765012579046499468e+02,6.416101419807845332e+02
1.585440000000000000e+08,5.872000000000000000e+03,1.176470588235294157e+00,6.234918255358934402e-04,6.715067711647330952e+02,6.174381841582987818e+02
1.663740000000000000e+08,6.162000000000000000e+03,1.470588235294117752e+00,6.438547279685735703e-04,6.823841728229843966e+02,6.360012912531947222e+02
1.884330000000000000e+08,6.979000000000000000e+03,1.647058823529411686e+00,6.995770963840186596e-04,7.112999530930534320e+02,5.673027966697128477e+02
7.913700000000000000e+07,2.931000000000000000e+03,1.142857142857142794e+00,3.923291806131601334e-04,5.326725537492528701e+02,5.726983089187489213e+02
1.371600000000000000e+08,5.080000000000000000e+03,1.500000000000000000e+00,5.660862079821527004e-04,6.398472160798829691e+02,6.617429838581762169e+02
4.235490000000000000e+08,1.568700000000000000e+04,2.562500000000000000e+00,1.200420316308736801e-03,9.317548873966446763e+02,6.642783666745712026e+02
9.304200000000000000e+07,3.446000000000000000e+03,1.461538461538461453e+00,4.370357200969010592e-04,5.622034050750019105e+02,6.219213102823247254e+02
9.801000000000000000e+07,3.630000000000000000e+03,1.000000000000000000e+00,4.524575488176196814e-04,5.720367391162133117e+02,6.370449291008437740e+02
1.526580000000000000e+08,5.654000000000000000e+03,1.437500000000000000e+00,6.079631857573986053e-04,6.630917867824642826e+02,6.678134623739629205e+02
1.221750000000000000e+08,4.525000000000000000e+03,1.642857142857142794e+00,5.240658065304160118e-04,6.156415294905049223e+02,5.129570037936191511e+02
1.635120000000000000e+08,6.056000000000000000e+03,1.866666666666666696e+00,6.364495493471622467e-04,6.784486814804105279e+02,6.984274879651992478e+02
1.743390000000000000e+08,6.457000000000000000e+03,1.600000000000000089e+00,6.642434746026992798e-04,6.931043790704078447e+02,6.140419149750458701e+02
1.013040000000000000e+08,3.752000000000000000e+03,2.083333333333333481e+00,4.625393194146454334e-04,5.783747487558331386e+02,6.502590851541282291e+02
1.285200000000000000e+08,4.760000000000000000e+03,1.571428571428571397e+00,5.420567467808723450e-04,6.261196947729439444e+02,6.834061777537416447e+02
5.370300000000000000e+07,1.989000000000000000e+03,1.076923076923076872e+00,3.029679064638912678e-04,4.680942521263252729e+02,5.590433941663102360e+02
1.393200000000000000e+08,5.160000000000000000e+03,1.692307692307692291e+00,5.720139015465974808e-04,6.431885153905732295e+02,5.831920635445617336e+02
6.420600000000000000e+07,2.378000000000000000e+03,1.230769230769230838e+00,3.412830119486898184e-04,4.968122899503447343e+02,6.360454330664035751e+02
1.628910000000000000e+08,6.033000000000000000e+03,1.769230769230769162e+00,6.348370807245373726e-04,6.775887015190295415e+02,6.365566227974959475e+02
1.222290000000000000e+08,4.527000000000000000e+03,2.076923076923077094e+00,5.242202314548194408e-04,6.157322183817764198e+02,6.696635611165586397e+02
1.639710000000000000e+08,6.073000000000000000e+03,2.153846153846153744e+00,6.376400706358253956e-04,6.790829203751959540e+02,6.816835966354178709e+02
1.982610000000000000e+08,7.343000000000000000e+03,2.000000000000000000e+00,7.236953242681920528e-04,7.234572780081063001e+02,6.502590851541282291e+02
1.713420000000000000e+08,6.346000000000000000e+03,2.166666666666666519e+00,6.566089577972888947e-04,6.891097635638595875e+02,5.647223506951721674e+02
8.505000000000000000e+07,3.150000000000000000e+03,1.818181818181818121e+00,4.116364289075136185e-04,5.456220318814048369e+02,5.990711627086305953e+02
1.940220000000000000e+08,7.186000000000000000e+03,3.181818181818181657e+00,7.133427425287663937e-04,7.182640305427612475e+02,6.346727401397085941e+02
1.173960000000000000e+08,4.348000000000000000e+03,2.272727272727272929e+00,5.103088915348052979e-04,6.075073813646699818e+02,5.721318898364592087e+02
1.217430000000000000e+08,4.509000000000000000e+03,2.272727272727272929e+00,5.228297086432576180e-04,6.149150545571493467e+02,6.259667844818052345e+02
1.971000000000000000e+07,7.300000000000000000e+02,3.799999999999999822e+00,1.553061592858284712e-04,3.351423680617838841e+02,5.647223506951721674e+02
1.643220000000000000e+08,6.086000000000000000e+03,2.799999999999999822e+00,6.385496817529201508e-04,6.795671284135916039e+02,5.377756461807647383e+02
1.109430000000000000e+08,4.109000000000000000e+03,3.111111111111111160e+00,4.914328455924987793e-04,5.961658493536563128e+02,6.328230654440143326e+02
4.325400000000000000e+07,1.602000000000000000e+03,1.777777777777777679e+00,2.622698957566171885e-04,4.355211174882825276e+02,5.796601811120210641e+02
2.924100000000000000e+07,1.083000000000000000e+03,1.555555555555555580e+00,2.020190877374261618e-04,3.822356583686411682e+02,4.683959257664919846e+02
2.799900000000000000e+07,1.037000000000000000e+03,1.555555555555555580e+00,1.962573587661609054e-04,3.767454067013985082e+02,4.683959257664919846e+02
9.174600000000000000e+07,3.398000000000000000e+03,3.000000000000000000e+00,4.329678777139633894e-04,5.595808437692194275e+02,6.226725557898389525e+02
5.634900000000000000e+07,2.087000000000000000e+03,2.375000000000000000e+00,3.128396056126803160e-04,4.756591589643643943e+02,4.792082614343487421e+02
2.835000000000000000e+06,1.050000000000000000e+02,1.500000000000000000e+01,4.263500522938556969e-05,1.755974265961503136e+02,5.080791160467029499e+02
4.908600000000000000e+07,1.818000000000000000e+03,3.285714285714285587e+00,2.853443729691207409e-04,4.542758750097785310e+02,6.379201064916803716e+02
4.082400000000000000e+07,1.512000000000000000e+03,3.571428571428571619e+00,2.523526782169938087e-04,4.272076073842636106e+02,4.508553918341810913e+02
6.353100000000000000e+07,2.353000000000000000e+03,3.833333333333333481e+00,3.388868353795260191e-04,4.950651511359276924e+02,5.830233431121823742e+02
5.805000000000000000e+07,2.150000000000000000e+03,4.000000000000000000e+00,3.191041178070008755e-04,4.803980109670617935e+02,6.185222147597470439e+02
4.155300000000000000e+07,1.539000000000000000e+03,7.200000000000000178e+00,2.553480153437703848e-04,4.297355218826030523e+02,4.361437886960164292e+02
1.017900000000000000e+07,3.770000000000000000e+02,2.399999999999999911e+00,9.996953303925693035e-05,2.688863963335682001e+02,4.508553918341810913e+02
4.468500000000000000e+07,1.655000000000000000e+03,6.000000000000000000e+00,2.680230245459824800e-04,4.402719798901115951e+02,5.624778046841962578e+02
1.498500000000000000e+07,5.550000000000000000e+02,5.333333333333333037e+00,1.293705427087843418e-04,3.058811457861577310e+02,5.823714564514838230e+02
3.323700000000000000e+07,1.231000000000000000e+03,8.000000000000000000e+00,2.200284216087311506e-04,3.989095175770738706e+02,3.763527989494075428e+02
4.608900000000000000e+07,1.707000000000000000e+03,1.066666666666666607e+01,2.736081951297819614e-04,4.448356183931956025e+02,4.113983207832554854e+02
2.643300000000000000e+07,9.790000000000000000e+02,8.333333333333333925e+00,1.888695260277017951e-04,3.695863683676508344e+02,6.076111205086109521e+02
7.533000000000000000e+06,2.790000000000000000e+02,8.000000000000000000e+00,8.179176074918359518e-05,2.432146783663466181e+02,5.813214431636038171e+02
1.201500000000000000e+07,4.450000000000000000e+02,9.000000000000000000e+00,1.116554922191426158e-04,2.841679216500967300e+02,3.867282979044911713e+02
1.171800000000000000e+07,4.340000000000000000e+02,9.000000000000000000e+00,1.098078137147240341e-04,2.818069008096362609e+02,6.528271977005053941e+02
2.241000000000000000e+06,8.300000000000000000e+01,8.500000000000000000e+00,3.644954995252192020e-05,1.623607609424929876e+02,4.792082614343487421e+02
6.993000000000000000e+06,2.590000000000000000e+02,1.000000000000000000e+01,7.783470209687948227e-05,2.372584207525380577e+02,4.199475137921690475e+02
6.885000000000000000e+06,2.550000000000000000e+02,1.900000000000000000e+01,7.703123992541804910e-05,2.360306708573139645e+02,3.971156901198430091e+02
7.020000000000000000e+05,2.600000000000000000e+01,6.000000000000000000e+00,1.681211324466858059e-05,1.102671534194432610e+02,5.759178569408105659e+02
4.536000000000000000e+06,1.680000000000000000e+02,1.500000000000000000e+01,5.832386523252353072e-05,2.053799960606700665e+02,5.379620691515069666e+02
1.539000000000000000e+06,5.700000000000000000e+01,1.100000000000000000e+01,2.837200372596271336e-05,1.432451739608677030e+02,6.512068509598681203e+02
