time, Epsilon_0, Epsilon_1, Epsilon_2, Epsilon_3, Epsilon_4, Epsilon_5, PEEQ, Rate_0, Rate_1, Rate_2, Rate_3, Rate_4, Rate_5
0.0114, 9.56159e-03, -4.36728e-03, -5.02995e-03, -1.05811e-03, -2.16902e-05, 2.85218e-04, 1.01237e-02, 9.72362e-01, -4.45046e-01, -4.94988e-01, -8.59836e-02, 2.38775e-03, 1.65851e-02
0.0115, 9.65884e-03, -4.41178e-03, -5.07943e-03, -1.06668e-03, -2.14416e-05, 2.86870e-04, 1.02250e-02, 9.72410e-01, -4.44989e-01, -4.94783e-01, -8.56810e-02, 2.48579e-03, 1.65130e-02
0.0116, 9.75608e-03, -4.45628e-03, -5.12889e-03, -1.07522e-03, -2.11834e-05, 2.88514e-04, 1.03263e-02, 9.72458e-01, -4.44930e-01, -4.94579e-01, -8.53813e-02, 2.58196e-03, 1.64436e-02
0.0117, 9.85333e-03, -4.50076e-03, -5.17833e-03, -1.08372e-03, -2.09158e-05, 2.90152e-04, 1.04276e-02, 9.72505e-01, -4.44870e-01, -4.94376e-01, -8.50845e-02, 2.67629e-03, 1.63769e-02
0.0118, 9.95059e-03, -4.54524e-03, -5.22775e-03, -1.09220e-03, -2.06389e-05, 2.91783e-04, 1.05288e-02, 9.72553e-01, -4.44809e-01, -4.94175e-01, -8.47904e-02, 2.76882e-03, 1.63128e-02
0.0119, 1.00478e-02, -4.58972e-03, -5.27714e-03, -1.10065e-03, -2.03529e-05, 2.93408e-04, 1.06301e-02, 9.72600e-01, -4.44746e-01, -4.93975e-01, -8.44991e-02, 2.85958e-03, 1.62511e-02
0.012, 1.01451e-02, -4.63419e-03, -5.32652e-03, -1.10907e-03, -2.00581e-05, 2.95027e-04, 1.07313e-02, 9.72647e-01, -4.44682e-01, -4.93777e-01, -8.42105e-02, 2.94862e-03, 1.61919e-02
0.0121, 1.02424e-02, -4.67865e-03, -5.37588e-03, -1.11747e-03, -1.97545e-05, 2.96641e-04, 1.08325e-02, 9.72693e-01, -4.44617e-01, -4.93580e-01, -8.39246e-02, 3.03597e-03, 1.61350e-02
0.0122, 1.03397e-02, -4.72310e-03, -5.42522e-03, -1.12583e-03, -1.94423e-05, 2.98249e-04, 1.09337e-02, 9.72740e-01, -4.44551e-01, -4.93384e-01, -8.36414e-02, 3.12165e-03, 1.60804e-02
0.0123, 1.04369e-02, -4.76755e-03, -5.47454e-03, -1.13417e-03, -1.91218e-05, 2.99852e-04, 1.10349e-02, 9.72786e-01, -4.44483e-01, -4.93189e-01, -8.33607e-02, 3.20572e-03, 1.60280e-02
0.0124, 1.05342e-02, -4.81199e-03, -5.52384e-03, -1.14248e-03, -1.87929e-05, 3.01449e-04, 1.11360e-02, 9.72832e-01, -4.44414e-01, -4.92995e-01, -8.30827e-02, 3.28820e-03, 1.59777e-02
0.0125, 1.06315e-02, -4.85643e-03, -5.57312e-03, -1.15076e-03, -1.84560e-05, 3.03042e-04, 1.12372e-02, 9.72878e-01, -4.44344e-01, -4.92803e-01, -8.28072e-02, 3.36911e-03, 1.59295e-02
0.0126, 1.07288e-02, -4.90086e-03, -5.62238e-03, -1.15901e-03, -1.81112e-05, 3.04631e-04, 1.13383e-02, 9.72924e-01, -4.44273e-01, -4.92612e-01, -8.25343e-02, 3.44851e-03, 1.58834e-02
0.0127, 1.08261e-02, -4.94528e-03, -5.67162e-03, -1.16724e-03, -1.77585e-05, 3.06215e-04, 1.14394e-02, 9.72969e-01, -4.44201e-01, -4.92422e-01, -8.22638e-02, 3.52640e-03, 1.58392e-02
0.0128, 1.09234e-02, -4.98969e-03, -5.72084e-03, -1.17544e-03, -1.73982e-05, 3.07794e-04, 1.15405e-02, 9.73015e-01, -4.44127e-01, -4.92233e-01, -8.19958e-02, 3.60284e-03, 1.57969e-02
0.0129, 1.10207e-02, -5.03409e-03, -5.77005e-03, -1.18361e-03, -1.70305e-05, 3.09370e-04, 1.16415e-02, 9.73060e-01, -4.44053e-01, -4.92045e-01, -8.17302e-02, 3.67784e-03, 1.57565e-02
0.013, 1.11180e-02, -5.07849e-03, -5.81923e-03, -1.19176e-03, -1.66553e-05, 3.10942e-04, 1.17426e-02, 9.73105e-01, -4.43978e-01, -4.91859e-01, -8.14670e-02, 3.75143e-03, 1.57178e-02
0.0131, 1.12153e-02, -5.12288e-03, -5.86840e-03, -1.19988e-03, -1.62730e-05, 3.12510e-04, 1.18436e-02, 9.73150e-01, -4.43901e-01, -4.91673e-01, -8.12061e-02, 3.82364e-03, 1.56809e-02
0.0132, 1.13126e-02, -5.16726e-03, -5.91755e-03, -1.20797e-03, -1.58835e-05, 3.14074e-04, 1.19446e-02, 9.73194e-01, -4.43824e-01, -4.91488e-01, -8.09476e-02, 3.89450e-03, 1.56458e-02
0.0133, 1.14100e-02, -5.21164e-03, -5.96668e-03, -1.21604e-03, -1.54871e-05, 3.15636e-04, 1.20456e-02, 9.73239e-01, -4.43745e-01, -4.91305e-01, -8.06914e-02, 3.96404e-03, 1.56122e-02
0.0134, 1.15073e-02, -5.25601e-03, -6.01579e-03, -1.22408e-03, -1.50839e-05, 3.17194e-04, 1.21466e-02, 9.73283e-01, -4.43666e-01, -4.91122e-01, -8.04375e-02, 4.03228e-03, 1.55803e-02
0.0135, 1.16046e-02, -5.30036e-03, -6.06489e-03, -1.23210e-03, -1.46739e-05, 3.18749e-04, 1.22476e-02, 9.73327e-01, -4.43586e-01, -4.90941e-01, -8.01858e-02, 4.09925e-03, 1.55500e-02
0.0136, 1.17020e-02, -5.34471e-03, -6.11396e-03, -1.24010e-03, -1.42575e-05, 3.20301e-04, 1.23486e-02, 9.73371e-01, -4.43504e-01, -4.90760e-01, -7.99363e-02, 4.16496e-03, 1.55211e-02
0.0137, 1.17993e-02, -5.38906e-03, -6.16302e-03, -1.24806e-03, -1.38345e-05, 3.21850e-04, 1.24495e-02, 9.73415e-01, -4.43422e-01, -4.90580e-01, -7.96890e-02, 4.22946e-03, 1.54938e-02
0.0138, 1.18967e-02, -5.43339e-03, -6.21206e-03, -1.25601e-03, -1.34052e-05, 3.23397e-04, 1.25504e-02, 9.73459e-01, -4.43339e-01, -4.90402e-01, -7.94439e-02, 4.29275e-03, 1.54679e-02
0.0139, 1.19940e-02, -5.47772e-03, -6.26108e-03, -1.26393e-03, -1.29697e-05, 3.24941e-04, 1.26513e-02, 9.73502e-01, -4.43255e-01, -4.90224e-01, -7.92009e-02, 4.35487e-03, 1.54434e-02
0.014, 1.20914e-02, -5.52203e-03, -6.31009e-03, -1.27183e-03, -1.25282e-05, 3.26483e-04, 1.27522e-02, 9.73546e-01, -4.43170e-01, -4.90047e-01, -7.89600e-02, 4.41584e-03, 1.54203e-02
0.0141, 1.21887e-02, -5.56634e-03, -6.35907e-03, -1.27970e-03, -1.20806e-05, 3.28023e-04, 1.28531e-02, 9.73589e-01, -4.43085e-01, -4.89871e-01, -7.87212e-02, 4.47567e-03, 1.53984e-02
0.0142, 1.22861e-02, -5.61064e-03, -6.40804e-03, -1.28755e-03, -1.16272e-05, 3.29561e-04, 1.29539e-02, 9.73632e-01, -4.42998e-01, -4.89696e-01, -7.84845e-02, 4.53439e-03, 1.53779e-02
0.0143, 1.23834e-02, -5.65493e-03, -6.45700e-03, -1.29537e-03, -1.11680e-05, 3.31097e-04, 1.30548e-02, 9.73675e-01, -4.42911e-01, -4.89522e-01, -7.82498e-02, 4.59202e-03, 1.53587e-02
0.0144, 1.24808e-02, -5.69921e-03, -6.50593e-03, -1.30317e-03, -1.07031e-05, 3.32631e-04, 1.31556e-02, 9.73718e-01, -4.42823e-01, -4.89348e-01, -7.80171e-02, 4.64858e-03, 1.53407e-02
0.0145, 1.25782e-02, -5.74349e-03, -6.55485e-03, -1.31095e-03, -1.02327e-05, 3.34163e-04, 1.32564e-02, 9.73760e-01, -4.42734e-01, -4.89176e-01, -7.77864e-02, 4.70410e-03, 1.53238e-02
0.0146, 1.26756e-02, -5.78775e-03, -6.60375e-03, -1.31871e-03, -9.75683e-06, 3.35694e-04, 1.33572e-02, 9.73803e-01, -4.42645e-01, -4.89004e-01, -7.75576e-02, 4.75858e-03, 1.53082e-02
0.0147, 1.27730e-02, -5.83201e-03, -6.65263e-03, -1.32644e-03, -9.27562e-06, 3.37223e-04, 1.34580e-02, 9.73845e-01, -4.42555e-01, -4.88833e-01, -7.73308e-02, 4.81205e-03, 1.52937e-02
0.0148, 1.28704e-02, -5.87625e-03, -6.70150e-03, -1.33415e-03, -8.78917e-06, 3.38751e-04, 1.35587e-02, 9.73887e-01, -4.42464e-01, -4.88663e-01, -7.71059e-02, 4.86453e-03, 1.52803e-02
0.0149, 1.29677e-02, -5.92049e-03, -6.75035e-03, -1.34184e-03, -8.29756e-06, 3.40278e-04, 1.36595e-02, 9.73929e-01, -4.42372e-01, -4.88493e-01, -7.68828e-02, 4.91604e-03, 1.52679e-02
0.015, 1.30651e-02, -5.96472e-03, -6.79918e-03, -1.34950e-03, -7.80090e-06, 3.41804e-04, 1.37602e-02, 9.73971e-01, -4.42280e-01, -4.88324e-01, -7.66616e-02, 4.96659e-03, 1.52567e-02
0.0151, 1.31625e-02, -6.00894e-03, -6.84800e-03, -1.35715e-03, -7.29928e-06, 3.43329e-04, 1.38609e-02, 9.74013e-01, -4.42187e-01, -4.88156e-01, -7.64423e-02, 5.01620e-03, 1.52464e-02
0.0152, 1.32599e-02, -6.05315e-03, -6.89679e-03, -1.36477e-03, -6.79280e-06, 3.44852e-04, 1.39616e-02, 9.74054e-01, -4.42093e-01, -4.87989e-01, -7.62248e-02, 5.06489e-03, 1.52372e-02
0.0153, 1.33574e-02, -6.09735e-03, -6.94558e-03, -1.37237e-03, -6.28153e-06, 3.46375e-04, 1.40623e-02, 9.74096e-01, -4.41998e-01, -4.87823e-01, -7.60091e-02, 5.11267e-03, 1.52289e-02
0.0154, 1.34548e-02, -6.14154e-03, -6.99434e-03, -1.37995e-03, -5.76557e-06, 3.47897e-04, 1.41630e-02, 9.74137e-01, -4.41903e-01, -4.87657e-01, -7.57951e-02, 5.15957e-03, 1.52216e-02
0.0155, 1.35522e-02, -6.18572e-03, -7.04309e-03, -1.38751e-03, -5.24501e-06, 3.49419e-04, 1.42637e-02, 9.74178e-01, -4.41808e-01, -4.87491e-01, -7.55829e-02, 5.20559e-03, 1.52153e-02
0.0156, 1.36496e-02, -6.22989e-03, -7.09182e-03, -1.39505e-03, -4.71994e-06, 3.50940e-04, 1.43643e-02, 9.74219e-01, -4.41712e-01, -4.87327e-01, -7.53724e-02, 5.25076e-03, 1.52098e-02
0.0157, 1.37470e-02, -6.27405e-03, -7.14054e-03, -1.40256e-03, -4.19043e-06, 3.52460e-04, 1.44649e-02, 9.74260e-01, -4.41615e-01, -4.87163e-01, -7.51637e-02, 5.29508e-03, 1.52053e-02
0.0158, 1.38445e-02, -6.31820e-03, -7.18924e-03, -1.41006e-03, -3.65657e-06, 3.53981e-04, 1.45655e-02, 9.74301e-01, -4.41517e-01, -4.87000e-01, -7.49566e-02, 5.33857e-03, 1.52016e-02
0.0159, 1.39419e-02, -6.36234e-03, -7.23792e-03, -1.41753e-03, -3.11844e-06, 3.55500e-04, 1.46661e-02, 9.74341e-01, -4.41419e-01, -4.86837e-01, -7.47512e-02, 5.38126e-03, 1.51987e-02
0.016, 1.40393e-02, -6.40648e-03, -7.28659e-03, -1.42499e-03, -2.57613e-06, 3.57020e-04, 1.47667e-02, 9.74382e-01, -4.41321e-01, -4.86675e-01, -7.45475e-02, 5.42314e-03, 1.51967e-02
0.0161, 1.41368e-02, -6.45060e-03, -7.33524e-03, -1.43242e-03, -2.02971e-06, 3.58540e-04, 1.48673e-02, 9.74422e-01, -4.41222e-01, -4.86514e-01, -7.43453e-02, 5.46424e-03, 1.51955e-02
0.0162, 1.42342e-02, -6.49471e-03, -7.38388e-03, -1.43984e-03, -1.47925e-06, 3.60059e-04, 1.49678e-02, 9.74462e-01, -4.41122e-01, -4.86353e-01, -7.41448e-02, 5.50456e-03, 1.51951e-02
0.0163, 1.43317e-02, -6.53881e-03, -7.43250e-03, -1.44723e-03, -9.24838e-07, 3.61579e-04, 1.50684e-02, 9.74503e-01, -4.41022e-01, -4.86193e-01, -7.39459e-02, 5.54413e-03, 1.51955e-02
0.0164, 1.44291e-02, -6.58291e-03, -7.48110e-03, -1.45461e-03, -3.66542e-07, 3.63098e-04, 1.51689e-02, 9.74542e-01, -4.40921e-01, -4.86033e-01, -7.37486e-02, 5.58295e-03, 1.51966e-02
0.0165, 1.45266e-02, -6.62699e-03, -7.52969e-03, -1.46196e-03, 1.95563e-07, 3.64618e-04, 1.52694e-02, 9.74582e-01, -4.40820e-01, -4.85874e-01, -7.35528e-02, 5.62105e-03, 1.51984e-02
0.0166, 1.46241e-02, -6.67106e-03, -7.57826e-03, -1.46930e-03, 7.61404e-07, 3.66138e-04, 1.53699e-02, 9.74622e-01, -4.40719e-01, -4.85716e-01, -7.33585e-02, 5.65842e-03, 1.52010e-02
0.0167, 1.47215e-02, -6.71512e-03, -7.62682e-03, -1.47662e-03, 1.33091e-06, 3.67659e-04, 1.54704e-02, 9.74662e-01, -4.40616e-01, -4.85558e-01, -7.31658e-02, 5.69508e-03, 1.52043e-02
0.0168, 1.48190e-02, -6.75917e-03, -7.67536e-03, -1.48391e-03, 1.90402e-06, 3.69180e-04, 1.55708e-02, 9.74701e-01, -4.40514e-01, -4.85400e-01, -7.29745e-02, 5.73105e-03, 1.52083e-02
0.0169, 1.49165e-02, -6.80321e-03, -7.72388e-03, -1.49119e-03, 2.48065e-06, 3.70701e-04, 1.56713e-02, 9.74741e-01, -4.40411e-01, -4.85243e-01, -7.27848e-02, 5.76633e-03, 1.52130e-02
0.017, 1.50139e-02, -6.84724e-03, -7.77239e-03, -1.49845e-03, 3.06074e-06, 3.72223e-04, 1.57717e-02, 9.74780e-01, -4.40307e-01, -4.85087e-01, -7.25965e-02, 5.80094e-03, 1.52183e-02
0.0171, 1.51114e-02, -6.89126e-03, -7.82088e-03, -1.50569e-03, 3.64423e-06, 3.73745e-04, 1.58722e-02, 9.74819e-01, -4.40203e-01, -4.84931e-01, -7.24097e-02, 5.83489e-03, 1.52242e-02
0.0172, 1.52089e-02, -6.93527e-03, -7.86936e-03, -1.51291e-03, 4.23105e-06, 3.75268e-04, 1.59726e-02, 9.74858e-01, -4.40099e-01, -4.84776e-01, -7.22242e-02, 5.86819e-03, 1.52308e-02
0.0173, 1.53064e-02, -6.97927e-03, -7.91782e-03, -1.52012e-03, 4.82114e-06, 3.76792e-04, 1.60730e-02, 9.74897e-01, -4.39994e-01, -4.84621e-01, -7.20403e-02, 5.90085e-03, 1.52381e-02
0.0174, 1.54039e-02, -7.02326e-03, -7.96627e-03, -1.52730e-03, 5.41443e-06, 3.78317e-04, 1.61733e-02, 9.74936e-01, -4.39889e-01, -4.84467e-01, -7.18577e-02, 5.93288e-03, 1.52459e-02
0.0175, 1.55014e-02, -7.06724e-03, -8.01470e-03, -1.53447e-03, 6.01086e-06, 3.79842e-04, 1.62737e-02, 9.74975e-01, -4.39783e-01, -4.84313e-01, -7.16765e-02, 5.96430e-03, 1.52543e-02
0.0176, 1.55989e-02, -7.11121e-03, -8.06312e-03, -1.54162e-03, 6.61037e-06, 3.81368e-04, 1.63741e-02, 9.75013e-01, -4.39677e-01, -4.84159e-01, -7.14966e-02, 5.99510e-03, 1.52633e-02
0.0177, 1.56964e-02, -7.15517e-03, -8.11152e-03, -1.54875e-03, 7.21290e-06, 3.82896e-04, 1.64744e-02, 9.75052e-01, -4.39571e-01, -4.84006e-01, -7.13182e-02, 6.02531e-03, 1.52729e-02
0.0178, 1.57939e-02, -7.19911e-03, -8.15990e-03, -1.55587e-03, 7.81839e-06, 3.84424e-04, 1.65747e-02, 9.75090e-01, -4.39464e-01, -4.83854e-01, -7.11410e-02, 6.05493e-03, 1.52831e-02
0.0179, 1.58914e-02, -7.24305e-03, -8.20827e-03, -1.56296e-03, 8.42679e-06, 3.85953e-04, 1.66750e-02, 9.75129e-01, -4.39357e-01, -4.83701e-01, -7.09652e-02, 6.08397e-03, 1.52937e-02
0.018, 1.59889e-02, -7.28697e-03, -8.25663e-03, -1.57004e-03, 9.03803e-06, 3.87484e-04, 1.67753e-02, 9.75167e-01, -4.39249e-01, -4.83550e-01, -7.07907e-02, 6.11243e-03, 1.53050e-02
0.0181, 1.60865e-02, -7.33089e-03, -8.30497e-03, -1.57710e-03, 9.65206e-06, 3.89015e-04, 1.68756e-02, 9.75205e-01, -4.39142e-01, -4.83398e-01, -7.06175e-02, 6.14034e-03, 1.53167e-02
0.0182, 1.61840e-02, -7.37479e-03, -8.35329e-03, -1.58415e-03, 1.02688e-05, 3.90548e-04, 1.69759e-02, 9.75243e-01, -4.39033e-01, -4.83247e-01, -7.04455e-02, 6.16770e-03, 1.53290e-02
0.0183, 1.62815e-02, -7.41868e-03, -8.40160e-03, -1.59118e-03, 1.08883e-05, 3.92083e-04, 1.70761e-02, 9.75281e-01, -4.38925e-01, -4.83097e-01, -7.02749e-02, 6.19451e-03, 1.53417e-02
0.0184, 1.63790e-02, -7.46256e-03, -8.44990e-03, -1.59819e-03, 1.15104e-05, 3.93618e-04, 1.71764e-02, 9.75318e-01, -4.38816e-01, -4.82947e-01, -7.01055e-02, 6.22079e-03, 1.53550e-02
0.0185, 1.64766e-02, -7.50644e-03, -8.49818e-03, -1.60518e-03, 1.21350e-05, 3.95155e-04, 1.72766e-02, 9.75356e-01, -4.38707e-01, -4.82797e-01, -6.99373e-02, 6.24655e-03, 1.53687e-02
0.0186, 1.65741e-02, -7.55030e-03, -8.54644e-03, -1.61216e-03, 1.27622e-05, 3.96693e-04, 1.73768e-02, 9.75394e-01, -4.38597e-01, -4.82648e-01, -6.97703e-02, 6.27179e-03, 1.53830e-02
0.0187, 1.66717e-02, -7.59414e-03, -8.59469e-03, -1.61912e-03, 1.33919e-05, 3.98233e-04, 1.74770e-02, 9.75431e-01, -4.38487e-01, -4.82499e-01, -6.96046e-02, 6.29652e-03, 1.53976e-02
0.0188, 1.67692e-02, -7.63798e-03, -8.64293e-03, -1.62606e-03, 1.40239e-05, 3.99774e-04, 1.75772e-02, 9.75469e-01, -4.38377e-01, -4.82350e-01, -6.94401e-02, 6.32074e-03, 1.54128e-02
0.0189, 1.68668e-02, -7.68181e-03, -8.69115e-03, -1.63299e-03, 1.46584e-05, 4.01317e-04, 1.76774e-02, 9.75506e-01, -4.38267e-01, -4.82202e-01, -6.92767e-02, 6.34448e-03, 1.54284e-02
0.019, 1.69643e-02, -7.72562e-03, -8.73935e-03, -1.63990e-03, 1.52951e-05, 4.02862e-04, 1.77776e-02, 9.75543e-01, -4.38156e-01, -4.82054e-01, -6.91145e-02, 6.36773e-03, 1.54444e-02
0.0191, 1.70619e-02, -7.76943e-03, -8.78754e-03, -1.64680e-03, 1.59342e-05, 4.04408e-04, 1.78777e-02, 9.75580e-01, -4.38045e-01, -4.81907e-01, -6.89535e-02, 6.39050e-03, 1.54608e-02
0.0192, 1.71594e-02, -7.81322e-03, -8.83572e-03, -1.65368e-03, 1.65755e-05, 4.05955e-04, 1.79778e-02, 9.75617e-01, -4.37934e-01, -4.81760e-01, -6.87936e-02, 6.41280e-03, 1.54777e-02
0.0193, 1.72570e-02, -7.85700e-03, -8.88388e-03, -1.66054e-03, 1.72189e-05, 4.07505e-04, 1.80780e-02, 9.75654e-01, -4.37823e-01, -4.81613e-01, -6.86349e-02, 6.43464e-03, 1.54950e-02
0.0194, 1.73546e-02, -7.90078e-03, -8.93203e-03, -1.66739e-03, 1.78645e-05, 4.09056e-04, 1.81781e-02, 9.75691e-01, -4.37711e-01, -4.81467e-01, -6.84773e-02, 6.45603e-03, 1.55127e-02
0.0195, 1.74521e-02, -7.94454e-03, -8.98016e-03, -1.67422e-03, 1.85122e-05, 4.10609e-04, 1.82782e-02, 9.75728e-01, -4.37599e-01, -4.81320e-01, -6.83208e-02, 6.47696e-03, 1.55308e-02
0.0196, 1.75497e-02, -7.98828e-03, -9.02828e-03, -1.68104e-03, 1.91620e-05, 4.12164e-04, 1.83783e-02, 9.75765e-01, -4.37487e-01, -4.81175e-01, -6.81654e-02, 6.49745e-03, 1.55493e-02
0.0197, 1.76473e-02, -8.03202e-03, -9.07638e-03, -1.68784e-03, 1.98137e-05, 4.13721e-04, 1.84783e-02, 9.75801e-01, -4.37374e-01, -4.81029e-01, -6.80110e-02, 6.51751e-03, 1.55681e-02
0.0198, 1.77449e-02, -8.07575e-03, -9.12447e-03, -1.69462e-03, 2.04675e-05, 4.15280e-04, 1.85784e-02, 9.75838e-01, -4.37261e-01, -4.80884e-01, -6.78578e-02, 6.53714e-03, 1.55874e-02
0.0199, 1.78425e-02, -8.11946e-03, -9.17254e-03, -1.70139e-03, 2.11231e-05, 4.16840e-04, 1.86784e-02, 9.75874e-01, -4.37148e-01, -4.80739e-01, -6.77056e-02, 6.55635e-03, 1.56070e-02
0.02, 1.79401e-02, -8.16317e-03, -9.22060e-03, -1.70815e-03, 2.17806e-05, 4.18403e-04, 1.87785e-02, 9.75910e-01, -4.37035e-01, -4.80594e-01, -6.75545e-02, 6.57514e-03, 1.56270e-02
0.0201, 1.80376e-02, -8.20686e-03, -9.26864e-03, -1.71489e-03, 2.24400e-05, 4.19968e-04, 1.88785e-02, 9.75947e-01, -4.36922e-01, -4.80450e-01, -6.74044e-02, 6.59353e-03, 1.56473e-02
0.0202, 1.81352e-02, -8.25054e-03, -9.31668e-03, -1.72162e-03, 2.31011e-05, 4.21535e-04, 1.89785e-02, 9.75983e-01, -4.36808e-01, -4.80306e-01, -6.72554e-02, 6.61151e-03, 1.56680e-02
0.0203, 1.82328e-02, -8.29421e-03, -9.36469e-03, -1.72833e-03, 2.37640e-05, 4.23104e-04, 1.90785e-02, 9.76019e-01, -4.36694e-01, -4.80162e-01, -6.71074e-02, 6.62909e-03, 1.56890e-02
0.0204, 1.83305e-02, -8.33787e-03, -9.41269e-03, -1.73502e-03, 2.44286e-05, 4.24675e-04, 1.91785e-02, 9.76055e-01, -4.36580e-01, -4.80019e-01, -6.69603e-02, 6.64629e-03, 1.57103e-02
0.0205, 1.84281e-02, -8.38151e-03, -9.46068e-03, -1.74170e-03, 2.50950e-05, 4.26248e-04, 1.92784e-02, 9.76091e-01, -4.36466e-01, -4.79876e-01, -6.68143e-02, 6.66310e-03, 1.57320e-02
